Unique_id,Links,Name,Ratings,Price_for_one,Cuisine
533,https://www.zomato.com/bangalore/the-lassi-corner-sadashiv-nagar-bangalore/order,The Lassi Corner,3.4,100,"Fast Food, Street Food, Sandwich, Juices, Ice Cream, Beverages, Desserts, Shake"
534,https://www.zomato.com/bangalore/sai-cafe-veg-malleshwaram-bangalore/order,Sai Cafe Veg,3.9,100,"Street Food, South Indian, Chinese, Beverages, Sichuan"
535,https://www.zomato.com/bangalore/asha-food-camp-malleshwaram/order,Asha Food Camp,4.2,100,"South Indian, Chinese, North Indian, Fast Food, Beverages, Ice Cream, Desserts"
536,https://www.zomato.com/bangalore/uttara-karnataka-jolada-rotti-mattu-chapati-angadi-basavanagudi-bangalore/order,Uttara Karnataka Jolada Rotti Mattu Chapati Angadi,4.2,100,"South Indian, Mithai"
537,https://www.zomato.com/bangalore/sabari-juice-junction-jeevan-bhima-nagar/order,Sabari Juice Junction,4,100,"Beverages, Sandwich, Juices, Shake"
538,https://www.zomato.com/bangalore/odia-khaiba-airport-road-bangalore/order,Odia Khaiba,3.7,100,"Odia, North Indian, Chinese, Seafood, Sichuan"
539,https://www.zomato.com/bangalore/sankys-burger-house-hennur/order,Sanky's Burger House,4.2,100,"Sandwich, Burger, Fast Food, Shake, Beverages"
540,https://www.zomato.com/bangalore/sahukar-biryani-biryani-royal-koramangala-1st-block-bangalore/order,Sahukar Biryani - Biryani Royal,4,250,Biryani
541,https://www.zomato.com/bangalore/the-jabzz-kitchen-hbr-layout-bangalore/order,The Jabzz Kitchen,3.7,250,"Chinese, Sichuan"
542,https://www.zomato.com/bangalore/the-fritter-company-btm-bangalore/order,The Fritter Company,4.2,250,"Burger, Fast Food, Street Food, Beverages"
543,https://www.zomato.com/bangalore/lazeez-koramangala-5th-block/order,Lazeez,4,250,"North Indian, Mughlai, Biryani, Kebab, Rolls"
544,https://www.zomato.com/bangalore/the-lassi-park-jayanagar-bangalore/order,The Lassi Park,4.4,250,"Beverages, Ice Cream, Desserts"
545,https://www.zomato.com/bangalore/nandi-chats-btm/order,Nandi Chats,4.1,250,Street Food
546,https://www.zomato.com/bangalore/cake-pastries-rajajinagar-bangalore/order,Cake Pastries,4.1,250,Bakery
547,https://www.zomato.com/bangalore/bonomi-commercial-street-bangalore/order,Bonomi,-,250,Beverages
548,https://www.zomato.com/bangalore/fiero-pizzeria-koramangala-6th-block-bangalore/order,Fiero! Pizzeria,3.9,250,"Pizza, Fast Food"
549,https://www.zomato.com/bangalore/punjab-grill-brigade-road-bangalore/order,Punjab Grill,New,250,"North Indian, Mughlai, Kebab, Biryani, Desserts, Beverages"
550,https://www.zomato.com/bangalore/uttara-karnataka-rotti-mane-basaveshwara-nagar/order,Uttara Karnataka Rotti Mane,3.8,250,South Indian
551,https://www.zomato.com/bangalore/aadvik-ka-kitchen-2-rt-nagar-bangalore/order,Aadvik Ka Kitchen,4,250,"North Indian, Chinese, South Indian, Street Food, Beverages, Sichuan"
552,https://www.zomato.com/bangalore/o4h-order-for-health-btm-bangalore/order,O4H - Order For Health,4.4,200,"Healthy Food, Salad, Beverages"
553,https://www.zomato.com/bangalore/kolkata-famous-kati-rolls-rt-nagar-bangalore/order,Kolkata Famous Kati Rolls,4,200,Rolls
554,https://www.zomato.com/bangalore/shahi-family-restaurant-ulsoor-bangalore/order,Shahi Family Restaurant,3.6,200,"North Indian, Chinese, South Indian, Biryani"
555,https://www.zomato.com/bangalore/beegara-mane-baaduta-vijay-nagar-bangalore/order,Beegara Mane Baaduta,3.7,200,"South Indian, Chinese, Mughlai, Street Food"
556,https://www.zomato.com/bangalore/awesome-foods-btm-bangalore/order,Awesome Foods,3.9,200,"Biryani, North Indian"
557,https://www.zomato.com/bangalore/zak-foods-kammanahalli-bangalore/order,Zak Foods,3.6,200,"Fast Food, Street Food, Pizza, Pasta, Burger, Sandwich, Momos"
558,https://www.zomato.com/bangalore/new-rajanna-military-hotel-rajajinagar-bangalore/order,New Rajanna Military Hotel,3.9,200,"Biryani, South Indian"
559,https://www.zomato.com/bangalore/restaurant-1179-seshadripuram-bangalore/order,Restaurant 1179,4.1,200,"North Indian, South Indian, Chinese, Continental, Italian, Street Food, Desserts, Beverages"
560,https://www.zomato.com/bangalore/halal-pizza-1-rt-nagar-bangalore/order,Halal Pizza,4,200,"Pizza, Fast Food"
561,https://www.zomato.com/bangalore/gandhinagar-donne-biriyani-1-majestic-bangalore/order,Gandhinagar Donne Biriyani,4.1,200,"Biryani, North Indian"
562,https://www.zomato.com/bangalore/srinidhi-sagar-deluxe-domlur/order,Srinidhi Sagar Deluxe,3.9,200,"South Indian, North Indian, Chinese, Street Food, Shake, Sichuan"
563,https://www.zomato.com/bangalore/sendhoor-coffee-indiranagar-bangalore/order,Sendhoor Coffee,3.8,200,"South Indian, Beverages"
564,https://www.zomato.com/bangalore/pai-vihar-city-market/order,Pai Vihar,4.2,100,"South Indian, Street Food, Chinese, North Indian, Biryani, Fast Food, Desserts, Beverages"
565,https://www.zomato.com/bangalore/green-chilly-rajajinagar-bangalore/order,Green Chilly,4.2,100,"North Indian, Chinese, Beverages, Shake"
566,https://www.zomato.com/bangalore/sri-durga-chats-ice-cream-parlor-vijay-nagar-bangalore/order,Sri Durga Chats & Ice Cream Parlor,4,100,"Fast Food, Street Food, Desserts"
567,https://www.zomato.com/bangalore/hot-momos-darjeeling-style-koramangala-5th-block-bangalore/order,Hot Momos Darjeeling Style,4.2,100,"Chinese, Momos, Sichuan"
568,https://www.zomato.com/bangalore/adithya-jp-nagar/order,Adithya,3.9,100,"South Indian, North Indian, Chinese, Street Food, Beverages, Ice Cream"
569,https://www.zomato.com/bangalore/sagar-fast-food-koramangala-8th-block/order,Sagar Fast Food,4.1,100,"South Indian, North Indian, Street Food, Chinese, Beverages, Shake"
570,https://www.zomato.com/bangalore/vaigai-vilas-btm-bangalore/order,Vaigai Vilas,3.4,100,"Fast Food, Street Food, Chinese, South Indian, Biryani, Beverages"
571,https://www.zomato.com/bangalore/madurai-parotta-house-btm-bangalore/order,Madurai Parotta House,3.3,100,"North Indian, South Indian, Chinese"
572,https://www.zomato.com/bangalore/chungs-chinese-corner-cunningham-road/order,Chung's Chinese Corner,4,100,"Chinese, Asian, Seafood, Thai, Sichuan"
573,https://www.zomato.com/bangalore/karnataka-state-co-operative-fisheries-federation-mysore-jayanagar-bangalore/order,Karnataka State Co-Operative Fisheries Federation Mysore,4.1,100,Seafood
574,https://www.zomato.com/bangalore/1522-the-pub-residency-road-bangalore/order,1522 - The Pub,4.3,100,"Chinese, North Indian, Continental, Finger Food, Seafood, Beverages"
575,https://www.zomato.com/bangalore/limelight-royal-orchid-hotel-airport-road-bangalore/order,Limelight - Royal Orchid Hotel,3.7,100,"Asian, Continental, North Indian, South Indian, Healthy Food, Beverages, Desserts"
576,https://www.zomato.com/bangalore/dilawar-hennur-bangalore/order,Dilawar,4.2,200,"Lebanese, North Indian, Mughlai, Rolls, Kebab"
577,https://www.zomato.com/bangalore/hao-chi-hbr-layout-bangalore/order,Hao Chi,3.8,200,"Vietnamese, Chinese, Sichuan"
578,https://www.zomato.com/bangalore/protein-chef-indiranagar-bangalore/order,Protein Chef,4,200,"Sandwich, Rolls, North Indian"
579,https://www.zomato.com/bangalore/ashirvaad-grand-btm/order,Ashirvaad Grand,4,200,"South Indian, Beverages"
580,https://www.zomato.com/bangalore/snacks-corner-jeevan-bhima-nagar-bangalore/order,Snacks Corner,3.8,200,"Chinese, North Indian, Rolls, Momos, Fast Food, Sichuan"
581,https://www.zomato.com/bangalore/sri-udupi-sagar-btm-bangalore/order,Sri Udupi Sagar,4.2,200,"South Indian, Chinese"
582,https://www.zomato.com/bangalore/wheat-barn-koramangala-6th-block-bangalore/order,Wheat Barn,4.1,200,"Pizza, Street Food, Fast Food"
583,https://www.zomato.com/bangalore/jcb-just-chole-bhature-jayanagar-bangalore/order,JCB - Just Chole Bhature,3.8,200,"North Indian, Street Food, Sichuan"
584,https://www.zomato.com/bangalore/elixir-luxury-pearls-drink-koramangala-7th-block-bangalore/order,Elixir - Luxury Pearls Drink,4.3,200,"Beverages, Bubble Tea, Ice Cream"
585,https://www.zomato.com/bangalore/have-more-1-new-bel-road/order,Have More,3.7,200,"North Indian, Chinese, Beverages, Desserts"
586,https://www.zomato.com/bangalore/indian-chicken-biriyani-point-vijay-nagar-bangalore/order,Indian Chicken Biriyani Point,4.2,200,"Biryani, South Indian"
587,https://www.zomato.com/bangalore/craving-o-clock-btm-bangalore/order,Craving O Clock,4.3,200,"Burger, Sandwich, Wraps, Street Food, Fast Food, Shake"
588,https://www.zomato.com/bangalore/asia-kitchen-by-mainland-china-koramangala-7th-block-bangalore/order,Asia Kitchen By Mainland China,4,450,"Chinese, Momos, Thai, Asian, Seafood, Sushi, Beverages"
589,https://www.zomato.com/bangalore/wack-waffles-brownies-koramangala-5th-block-bangalore/order,Wack Waffles & Brownies,3.8,450,"Waffle, Desserts, Beverages"
590,https://www.zomato.com/bangalore/namaste-vijay-nagar-bangalore/order,Namaste,4,450,"Street Food, South Indian"
591,https://www.zomato.com/bangalore/cookie-man-brigade-road/order,Cookie Man,4.5,450,Bakery
592,https://www.zomato.com/bangalore/sri-maruthi-gowdas-military-hotel-majestic-bangalore/order,Sri Maruthi Gowda's Military Hotel,4.3,450,South Indian
593,https://www.zomato.com/bangalore/juice-junction-1-basavanagudi-bangalore/order,Juice Junction,4.3,450,"Beverages, Juices, Fast Food, Shake"
594,https://www.zomato.com/bangalore/suryawanshi-indiranagar/order,Suryawanshi,3.7,450,"Maharashtrian, Seafood, Beverages, Desserts"
595,https://www.zomato.com/bangalore/davanagere-benne-dose-manne-basavanagudi-bangalore/order,Davanagere Benne Dose Manne,4.1,450,South Indian
596,https://www.zomato.com/bangalore/fresh-bites-indiranagar-bangalore/order,Fresh Bites,3.7,450,"North Indian, Chinese, Desserts"
597,https://www.zomato.com/bangalore/sreeraj-lassi-bar-hbr-layout-bangalore/order,Sreeraj Lassi Bar,4.3,450,"Juices, Beverages"
598,https://www.zomato.com/bangalore/jodhpur-sweets-jayanagar-bangalore/order,Jodhpur Sweets,4.3,450,"Mithai, Street Food"
599,https://www.zomato.com/bangalore/pvr-café-koramangala-7th-block-bangalore/order,PVR Café,3.4,450,"Fast Food, Momos, Beverages"
600,https://www.zomato.com/bangalore/gobblers-rolls-bowls-koramangala-7th-block-bangalore/order,Gobblers Rolls & Bowls,4,200,"Rolls, Momos, Beverages, Shake, Sandwich"
601,https://www.zomato.com/bangalore/the-chocolate-heaven-kammanahalli-bangalore/order,The Chocolate Heaven,3.4,200,"Fast Food, Italian, Desserts, Beverages, Bakery, Pancake, Pizza, Sandwich"
602,https://www.zomato.com/bangalore/oh-calcutta-koramangala-7th-block-bangalore/order,Oh! Calcutta,4.3,200,"Bengali, Seafood, North Indian, Biryani"
603,https://www.zomato.com/bangalore/taiki-jayanagar-bangalore/order,Taiki,4.1,200,"Japanese, Korean, Asian, Sushi, Beverages"
604,https://www.zomato.com/bangalore/basaveshwar-khanavali-domlur-bangalore/order,Basaveshwar Khanavali,4.1,200,South Indian
605,https://www.zomato.com/bangalore/plan-b-brigade-road/order,Plan B,4.3,200,"American, Continental, Bar Food, Chinese, Fast Food, Pizza, Burger, Beverages"
606,https://www.zomato.com/bangalore/tandoori-knight-banashankari/order,Tandoori Knight,4,200,"North Indian, Chinese"
607,https://www.zomato.com/bangalore/amul-icecream-parlour-rajajinagar-bangalore/order,Amul Icecream Parlour,4.1,200,"Desserts, Ice Cream"
608,https://www.zomato.com/bangalore/cherish-pizzaria-vijay-nagar-bangalore/order,Cherish Pizzaria,New,200,"Pizza, Burger, Fast Food, Street Food"
609,https://www.zomato.com/bangalore/gowdas-nati-cafe-1-btm-bangalore/order,Gowda's Nati Cafe,3.6,200,"Biryani, South Indian, Chinese"
610,https://www.zomato.com/bangalore/burger-man-1-btm-bangalore/order,Burger Man,3.2,200,"Burger, Pizza, Sandwich, Rolls, Fast Food, Street Food, Beverages, Shake"
611,https://www.zomato.com/bangalore/food-adda-basavanagudi-bangalore/order,Food Adda,3.8,200,"Fast Food, Sandwich, Pizza, Burger, Beverages"
612,https://www.zomato.com/bangalore/edesia-richmond-road-bangalore/order,Edesia,4.3,150,"Bakery, Desserts"
613,https://www.zomato.com/bangalore/new-york-waffles-dinges-koramangala-5th-block-bangalore/order,New York Waffles & Dinges,3.5,150,"Waffle, Bakery, Ice Cream, Desserts, Beverages"
614,https://www.zomato.com/bangalore/little-italy-indiranagar/order,Little Italy,3.6,150,"Italian, Shake, Beverages, Desserts"
615,https://www.zomato.com/bangalore/calcutta-famous-chats-indiranagar-bangalore/order,Calcutta Famous Chats,4.1,150,"Street Food, North Indian"
616,https://www.zomato.com/bangalore/grill-daddy-koramangala-1st-block-bangalore/order,Grill Daddy,4.1,150,"Continental, Italian, Asian, Steak, Sandwich, Burger, Beverages, Desserts"
617,https://www.zomato.com/bangalore/golicious-mumbai-vada-pav-rt-nagar-bangalore/order,Golicious Mumbai Vada Pav,4.1,150,"Fast Food, Sandwich, Burger, Momos, Ice Cream"
618,https://www.zomato.com/bangalore/yaks-kitchen-shanti-nagar-bangalore/order,Yak's Kitchen,4.2,150,"Tibetan, Sushi, Chinese, Beverages"
619,https://www.zomato.com/bangalore/karnataka-chicken-biryani-point-basaveshwara-nagar-bangalore/order,Karnataka Chicken Biryani Point,3.4,150,"Biryani, Kebab, Chinese, South Indian, Sichuan"
620,https://www.zomato.com/bangalore/holy-smoke-btm-bangalore/order,Holy Smoke,3.9,150,"North Indian, Mughlai, Chinese, Shawarma, Biryani, Beverages"
621,https://www.zomato.com/bangalore/sri-brahmi-ruchi-2-vijay-nagar-bangalore/order,Sri Brahmi Ruchi,3.8,150,"South Indian, Chinese, North Indian, Fast Food, Beverages, Juices"
622,https://www.zomato.com/bangalore/big-wong-indiranagar-bangalore/order,Big Wong,4.1,150,"Asian, Sushi, Chinese, Thai, Sichuan"
623,https://www.zomato.com/bangalore/khaomomo-domlur-bangalore/order,Khaomomo,4.3,150,"Momos, Chinese, Tibetan"
624,https://www.zomato.com/bangalore/sri-maruthi-miltry-hotel-rajajinagar/order,Sri Maruthi Miltry Hotel,3.7,200,"South Indian, Biryani, Chinese"
625,https://www.zomato.com/bangalore/the-betel-leaf-co-originally-from-bangalore-seshadripuram-bangalore/order,The Betel Leaf Co - Originally from Bangalore,4.4,200,"Paan, Desserts"
626,https://www.zomato.com/bangalore/oottupura-btm-bangalore/order,OOttupura,4.2,200,"Kerala, South Indian"
627,https://www.zomato.com/bangalore/rajvardhan-foods-jayanagar/order,Rajvardhan Foods,4.1,200,"Street Food, Maharashtrian"
628,https://www.zomato.com/bangalore/uru-brewpark-jp-nagar-bangalore/order,Uru Brewpark,3.8,200,"Italian, North Indian, Continental, Asian, Desserts, Beverages"
629,https://www.zomato.com/bangalore/uttara-karnatakada-prasidda-jolada-roti-mattu-chapathi-angadi-banashankari-bangalore/order,Uttara Karnatakada Prasidda Jolada Roti Mattu Chapathi Angadi,3.9,200,"South Indian, Street Food, Mithai"
630,https://www.zomato.com/bangalore/kwality-walls-frozen-dessert-and-ice-cream-shop-2-jayanagar-bangalore/order,Kwality Walls Frozen Dessert And Ice Cream Shop,4,200,"Ice Cream, Desserts"
631,https://www.zomato.com/bangalore/cheesecakes-by-cakezone-koramangala-6th-block-bangalore/order,Cheesecakes By CakeZone,-,200,"Bakery, Desserts, Beverages, Ice Cream, Juices, Bengali, Mithai"
632,https://www.zomato.com/bangalore/sandwichwallas-vijay-nagar-bangalore/order,Sandwichwallas,3.5,200,"Sandwich, Fast Food, Street Food, Beverages, Desserts, Shake"
633,https://www.zomato.com/bangalore/happy-belly-bakes-mg-road/order,Happy Belly Bakes,4.5,200,"Bakery, Desserts, Cafe, Beverages"
634,https://www.zomato.com/bangalore/hrx-by-eatfit-cunningham-road-bangalore/order,HRX by EatFit,3.8,200,"Healthy Food, Beverages, Mediterranean, Burger, Desserts, Wraps, Pizza, Salad"
635,https://www.zomato.com/bangalore/kouzina-kafe-the-food-court-vasanth-nagar-bangalore/order,Kouzina Kafe - The Food Court,2.6,200,"Fast Food, Bakery, Desserts"
